trade_id,security_isin,trade_amount,counterparty_risk_score,historical_fail_rate,market_volatility_index,settlement_delay_days,settlement_failed,security_type_Derivative,security_type_Equity,currency_GBP,currency_JPY,currency_USD,counterparty_Barclays,counterparty_Citi,counterparty_Goldman Sachs,counterparty_HSBC,counterparty_JPMorgan,counterparty_Morgan Stanley,trade_size_category_Medium,trade_size_category_Large,trade_size_category_XL
8251,US498740291,1880420.16,0.658,0.139,24.85,0,0,False,False,False,False,True,False,False,False,False,False,True,False,True,False
8252,US856170064,955695.84,0.484,0.169,33.98,0,0,False,True,False,True,False,False,False,False,False,True,False,False,True,False
8253,US578835984,84748.94,0.213,0.089,11.08,3,1,False,True,True,False,False,False,False,False,True,False,False,True,False,False
8254,US794472820,361908.78,0.029,0.048,17.51,4,0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
8255,US402406449,867498.39,0.266,0.161,12.73,4,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False
8256,US450315613,136792.1,0.457,0.109,23.63,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
8257,US983880103,1685890.84,0.788,0.04,35.62,2,1,False,True,False,False,True,False,False,False,False,True,False,False,True,False
8258,US300477332,234016.64,0.854,0.19,27.09,4,0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
8259,US932241553,3464158.15,0.413,0.19,25.61,4,0,True,False,True,False,False,False,False,False,False,False,True,False,False,True
8260,US677581750,4096346.5,0.796,0.073,20.98,1,0,True,False,True,False,False,False,False,False,True,False,False,False,False,True
8261,US239019164,4438444.98,0.993,0.013,11.91,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8262,US331899287,2750149.62,0.717,0.126,32.99,4,0,True,False,True,False,False,False,False,False,True,False,False,False,False,True
8263,US447693641,4733082.61,0.729,0.063,27.12,2,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True
8264,US248430700,38170.8,0.91,0.013,37.93,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8265,US643802256,678751.43,0.338,0.178,22.96,2,1,False,True,True,False,False,False,False,False,False,False,False,False,True,False
8266,US939485713,1472898.24,0.011,0.2,22.04,0,0,False,True,False,True,False,False,False,False,False,False,True,False,True,False
8267,US813949679,3947231.97,0.987,0.07,39.23,2,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True
8268,US321032147,4428091.81,0.49,0.149,14.23,1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True
8269,US815065444,3094490.91,0.786,0.013,17.57,3,1,False,True,False,False,True,False,True,False,False,False,False,False,False,True
8270,US526803756,1922349.36,0.812,0.074,24.64,2,1,True,False,False,False,True,False,True,False,False,False,False,False,True,False
8271,US434312529,3332569.56,0.398,0.022,25.71,4,0,False,True,False,True,False,False,False,False,False,True,False,False,False,True
8272,US964421392,912687.87,0.541,0.011,26.46,2,0,False,False,False,False,True,False,False,False,False,True,False,False,True,False
8273,US624339272,2294791.52,0.54,0.118,16.36,2,0,False,True,False,False,True,False,False,False,True,False,False,False,False,True
8274,US702311693,2542645.05,0.22,0.16,37.81,2,1,True,False,False,False,False,True,False,False,False,False,False,False,False,True
8275,US142192304,533307.39,0.118,0.091,31.11,4,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False
8276,US593519004,179024.57,0.544,0.105,17.75,2,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False
8277,US481493982,3753026.43,0.12,0.054,18.83,3,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True
8278,US116480387,2678184.73,0.346,0.147,36.41,4,1,False,True,False,False,True,False,False,True,False,False,False,False,False,True
8279,US967851601,1667871.12,0.186,0.072,21.41,3,0,True,False,True,False,False,False,False,False,False,False,True,False,True,False
8280,US108625146,2191770.87,0.707,0.013,26.69,3,0,False,True,False,False,True,False,True,False,False,False,False,False,False,True
8281,US457031287,4788940.03,0.872,0.033,13.61,3,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True
8282,US518455415,1930719.72,0.578,0.026,17.55,4,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False
8283,US439153454,526361.34,0.41,0.087,22.5,1,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False
8284,US662190442,2323374.88,0.997,0.013,29.68,4,1,False,True,True,False,False,False,False,False,False,False,True,False,False,True
8285,US334126955,3243761.38,0.021,0.161,18.41,2,0,False,True,True,False,False,False,False,False,True,False,False,False,False,True
8286,US313055752,70444.45,0.304,0.182,38.52,3,0,False,True,False,False,True,False,True,False,False,False,False,True,False,False
8287,US375066060,1668379.39,0.279,0.05,16.61,2,1,True,False,True,False,False,False,True,False,False,False,False,False,True,False
8288,US130334030,1973636.96,0.356,0.097,33.37,3,0,True,False,False,False,True,False,False,False,False,False,True,False,True,False
8289,US626674166,2323937.08,0.231,0.104,20.94,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
8290,US474131545,1515404.13,0.264,0.197,35.0,2,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
8291,US826742963,3337942.07,0.258,0.013,37.69,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
8292,US846336984,4724099.03,0.506,0.134,15.61,3,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True
8293,US922125721,4570850.9,0.391,0.069,24.74,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True
8294,US495706521,3325323.14,0.639,0.1,14.63,4,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True
8295,US150470573,2539351.49,0.514,0.043,31.17,3,0,False,True,False,False,True,False,False,False,False,True,False,False,False,True
8296,US633609904,4130817.48,0.183,0.032,34.97,3,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True
8297,US936884817,4181326.57,0.81,0.049,21.68,4,1,False,True,False,True,False,False,False,False,False,False,True,False,False,True
8298,US440956639,4149569.53,0.472,0.014,21.9,2,1,True,False,False,True,False,False,False,True,False,False,False,False,False,True
8299,US917491074,797651.23,0.153,0.056,16.12,2,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False
8300,US536582849,136907.38,0.167,0.138,19.2,0,1,True,False,False,False,True,False,True,False,False,False,False,True,False,False
8301,US818206944,4916135.11,0.797,0.13,19.72,4,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True
8302,US785255465,4798674.44,0.703,0.111,14.67,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
8303,US330032146,2826248.52,0.507,0.0,19.3,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8304,US396161552,4965387.95,0.306,0.025,37.22,2,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True
8305,US311449835,3855029.75,0.461,0.169,19.76,3,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True
8306,US152289440,2591727.12,0.636,0.054,18.23,2,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True
8307,US876780363,1952762.03,0.879,0.182,21.54,0,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False
8308,US365457840,2968387.42,0.556,0.175,38.81,2,1,False,True,False,True,False,False,False,False,False,False,True,False,False,True
8309,US367112119,2583852.49,0.277,0.031,32.94,2,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True
8310,US494488638,4969074.61,0.043,0.18,16.05,4,1,True,False,False,True,False,False,False,False,True,False,False,False,False,True
8311,US888961130,2457396.98,0.175,0.126,32.58,0,1,True,False,False,True,False,False,False,True,False,False,False,False,False,True
8312,US298859824,4181246.22,0.65,0.126,32.99,3,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True
8313,US522933046,4069982.88,0.16,0.171,38.5,2,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
8314,US456213401,366317.3,0.482,0.081,36.73,2,1,True,False,False,False,False,False,False,False,False,False,True,True,False,False
8315,US586428002,444163.77,0.699,0.147,12.86,1,0,False,True,False,True,False,False,True,False,False,False,False,True,False,False
8316,US288699955,3302452.47,0.308,0.134,23.64,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,True
8317,US277314659,1302948.95,0.669,0.154,31.09,0,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False
8318,US920305780,3291059.9,0.581,0.132,39.2,3,1,True,False,False,False,True,True,False,False,False,False,False,False,False,True
8319,US535441269,731683.21,0.439,0.016,12.55,4,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False
8320,US629184518,1991370.45,0.897,0.059,21.05,3,0,True,False,False,False,True,False,False,False,False,False,True,False,True,False
8321,US483198253,521326.63,0.692,0.188,24.77,0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False
8322,US291535971,1417644.45,0.361,0.045,22.4,2,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False
8323,US336641167,450609.96,0.804,0.094,23.67,4,1,False,True,False,False,True,False,False,True,False,False,False,True,False,False
8324,US276386455,4853187.49,0.738,0.071,21.07,4,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True
8325,US508192188,1981341.59,0.792,0.017,39.12,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False
8326,US722999357,4506931.95,0.641,0.036,34.1,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8327,US941622656,4856147.13,0.379,0.057,32.1,3,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True
8328,US320174896,4548717.67,0.349,0.093,22.32,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True
8329,US185999128,2280248.73,0.654,0.175,36.45,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True
8330,US752303625,3896697.51,0.131,0.103,12.8,0,0,False,True,False,True,False,False,False,False,False,True,False,False,False,True
8331,US368465269,776960.42,0.82,0.13,14.3,3,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False
8332,US846277327,483214.74,0.37,0.085,38.62,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8333,US690413967,4385738.32,0.63,0.174,27.01,3,1,False,True,False,False,True,True,False,False,False,False,False,False,False,True
8334,US960498361,165289.53,0.499,0.133,14.78,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
8335,US458292679,4861913.48,0.519,0.018,38.47,2,1,False,True,False,True,False,True,False,False,False,False,False,False,False,True
8336,US559486043,3363948.06,0.738,0.096,39.25,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True
8337,US611978629,2103868.98,0.627,0.165,36.44,1,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True
8338,US678721679,715462.88,0.25,0.147,17.16,4,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False
8339,US900666959,3618923.44,0.074,0.181,18.35,3,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True
8340,US794512710,2819927.65,0.84,0.046,22.21,1,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True
8341,US296262698,3558523.77,0.885,0.195,27.38,3,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True
8342,US584657817,2095431.81,0.164,0.057,39.77,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True
8343,US976449881,340637.81,0.309,0.01,38.68,3,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False
8344,US514180685,1581711.28,0.282,0.099,37.63,3,0,True,False,False,True,False,False,True,False,False,False,False,False,True,False
8345,US280007110,1581953.56,0.937,0.022,12.68,4,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False
8346,US215395704,53309.0,0.205,0.136,32.71,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8347,US660415443,57809.27,0.167,0.18,36.31,3,1,True,False,True,False,False,True,False,False,False,False,False,True,False,False
8348,US555805890,1660483.85,0.182,0.184,20.0,3,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False
8349,US234676547,3640840.69,0.73,0.121,16.59,4,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True
8350,US726110361,3123978.21,0.888,0.107,32.45,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,True
8351,US989637322,1202698.06,0.393,0.199,12.73,3,1,False,True,True,False,False,False,True,False,False,False,False,False,True,False
8352,US585983745,3017785.63,0.136,0.116,38.23,2,1,True,False,False,False,True,False,False,True,False,False,False,False,False,True
8353,US860660365,3240414.2,0.586,0.185,14.68,2,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True
8354,US338809707,2617623.91,0.21,0.183,23.73,2,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True
8355,US313325360,2611556.34,0.064,0.058,39.48,4,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
8356,US735462795,1855041.89,0.886,0.003,39.65,3,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False
8357,US207586091,625737.88,0.871,0.088,33.28,4,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
8358,US253048992,1933564.16,0.976,0.172,35.18,4,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False
